arm,player_id,name,serve,return,serve_variance,return_variance
ordinary,104672,Vincent Millot,-0.21133507730477005,0.08689591915150453,0.5060844524881107,0.5057539891506985
ordinary,104676,Andreas Beck,-0.2327619363633403,-0.08768157107689044,0.06889092253675691,0.07366621771191526
ordinary,104678,Viktor Troicki,0.11453018467696774,0.29865741135541757,0.007518842798077652,0.007637148170529337
ordinary,104714,Julian Reister,-0.04442207208019815,-0.48316594776815985,0.2877935194657144,0.26337159330235926
ordinary,104719,Marcel Granollers,0.026877648048871466,-0.09358515928597302,0.017013325602131788,0.018223779567592715
ordinary,104724,Eduardo Schwank,0.3682877859687882,0.07670409085051438,0.044791556793304654,0.07068677354255098
ordinary,104731,Kevin Anderson,0.32906554913416275,0.12065111368798974,0.0075069392721229655,0.007640182663878271
ordinary,104735,Tobias Kamke,-0.039590037896714225,0.36095398755265456,0.010303329790245718,0.011547027010140118
ordinary,104745,Rafael Nadal,0.5822654634018178,0.663798132830776,0.0023564844042977466,0.0021986662468883385
ordinary,104755,Richard Gasquet,0.4317073399857501,0.365503024041928,0.004053894106232682,0.003973737100610186
ordinary,104779,Jamie Baker,0.07217951507464064,0.4500352539682807,0.04729295269588596,0.04902123556690796
ordinary,104792,Gael Monfils,0.16814612086882288,0.4284275755058268,0.010247509113093026,0.010402949766808289
ordinary,104797,Denis Istomin,0.23250152871368207,0.17660830170210068,0.009108676257829657,0.009562471519872332
ordinary,104813,Grega Zemlja,0.13738955397996136,-0.017197949863631684,0.019917119382264536,0.023402311703278847
ordinary,104850,Jonathan Dasnieres De Veigy,-0.14726452044905883,-0.09878918848237234,0.5088047754344186,0.508389237287203
ordinary,104864,Alex Kuznetsov,0.09338699931950291,-0.2440834375236035,0.054764828630080475,0.08090527001471004
ordinary,104868,James Ward,0.07114900132440755,0.38914649206541985,0.027746983912434686,0.037368403071278034
ordinary,104869,Sergei Bubka,0.08022868712787824,0.35115377792175534,0.06148145531728111,0.06468249774442636
ordinary,104871,Jeremy Chardy,0.3038056089449217,-0.01282648262986225,0.007967388114671315,0.008384837785893438
ordinary,104882,Blaz Kavcic,0.16631503079721055,0.34031244367423413,0.013637894298637099,0.016339858469041586
