,mean,sd,eti89_lb,eti89_ub,ess_bulk,ess_tail,r_hat,mcse_mean,mcse_sd
"surf[0, 299]",-0.004152027680216831,0.07268687911486175,-0.10820137303416774,0.10779816800948544,76.87849402762912,55.65225022304777,1.036195309933184,0.008198110737837945,0.006814995873421482
"surf[0, 300]",-0.026634962703160462,0.06265736300087779,-0.12106496336430905,0.07464562882198966,113.16673367868627,75.25745973065753,1.0087479971427382,0.005853369074554645,0.004312486025884834
"surf[0, 301]",0.0869139772402025,0.039008648462448905,0.017291523611607847,0.1410546109033581,116.97001935525562,38.709742882074906,1.0761686329526745,0.0037327342999048316,0.005298078611916414
"surf[0, 302]",-0.0061372057626663335,0.06182986840097781,-0.09125380486191496,0.09049402352897916,101.218230387873,89.1058236592152,1.0120605838622774,0.006026023241777838,0.004929254615624348
"surf[0, 303]",0.026846959316390976,0.05966959001867714,-0.0609463719443553,0.12778040391175297,138.39543304254195,77.34427048634245,0.9858624537214168,0.005270329935070061,0.0050654652066616694
"surf[0, 304]",-0.02650786418125723,0.052609883244364324,-0.10722777149395755,0.07271399740091031,117.6489931172817,100.40912372650216,1.016773217711004,0.004959327924819044,0.0036200629149948232
"surf[0, 305]",-0.03930332968130071,0.06341553167904838,-0.14006836172697035,0.05041382448975922,123.51760524529759,105.39075869937247,1.0041596709149796,0.005489081865945878,0.004364895588254053
"surf[0, 306]",0.012145597079885512,0.06936477758182877,-0.08029648687932317,0.12750876860225727,87.12874327181287,42.80704167239721,1.0207715766843444,0.007831487894872848,0.010339767211141987
"surf[0, 307]",-0.014142690244117885,0.07679705242288656,-0.1436916402020908,0.10393772324447546,55.00674692766448,15.61720276301248,1.0817618667325115,0.010624718578404095,0.009351272760460562
"surf[0, 308]",-0.014799177205557299,0.06763014995006263,-0.11633849892699376,0.08884650364927225,60.86142727419024,37.5671380579751,1.027326743556242,0.008370451826384935,0.004655579875574447
"surf[0, 309]",-0.017902881320579055,0.07263084427194673,-0.13238382391152215,0.10221667809216886,80.5533455736322,34.25910820499021,1.102153966548815,0.007747518932533964,0.010412414749626056
"surf[0, 310]",0.006582869136584754,0.07087611319738554,-0.08914597055823749,0.1307534497239971,161.23070483901822,82.07309739637853,0.9856921307551556,0.005567899291271815,0.008626797890753806
"surf[0, 311]",-0.001655745600311838,0.05884104510441062,-0.11160891274991397,0.10088194481227901,135.5423765508392,46.39219483496144,1.0180693006882724,0.004861764351713809,0.008063952862952844
"surf[0, 312]",0.015445146275533147,0.04834239483346862,-0.06353662492827028,0.0833419524424809,98.81006940592226,85.99958775164326,1.051456051436345,0.004808609513597505,0.00284156402049377
"surf[0, 313]",-0.013352276986314032,0.07242442057745231,-0.12262973180628528,0.09793244686559781,90.41634731312158,72.1437840140995,1.0218207614793757,0.007688184971389053,0.00673581965282678
"surf[0, 314]",0.04598980379231997,0.04134079002377525,-0.022196915711875344,0.10695653579962451,85.44403959558417,82.62517096795891,1.004420969394055,0.0044280680548828555,0.0024187891489022982
"surf[0, 315]",-0.008316831250314148,0.06905642628438532,-0.09888587140646651,0.10166143995926046,117.4323455375975,79.51103418433588,1.0757053732614414,0.0065799617482718425,0.011312607758282947
"surf[0, 316]",-0.030829843137594067,0.04415668333094876,-0.09345219125707092,0.03820977465979964,151.40232204371395,87.91339519390911,1.048805779433427,0.003626701798618333,0.0042926082125353095
"surf[0, 317]",0.008599012578613612,0.07496594519718629,-0.1196537538684317,0.13595036539947897,153.18227481626025,87.05615535448509,0.9998604860476665,0.006171376184072163,0.006056215581299748
"surf[0, 318]",0.12814093215226752,0.046942085825231704,0.05391998279797374,0.19614966552909982,93.35127578976254,88.7829191727972,1.006705091046805,0.004909399310688978,0.004540455165657724
"surf[0, 319]",-0.005032905844547998,0.06382336594183703,-0.11007616726293283,0.08948710142878943,126.61429135845164,123.36586264039768,1.0004434034693346,0.005615577595505347,0.004653397304007063
"surf[0, 320]",0.056507775960435144,0.04870653904883029,-0.020281967354618468,0.12413270271952546,108.31848612918313,77.62250948021203,1.0014039371256092,0.0047422210622635975,0.002923619235105675
"surf[0, 321]",-0.010847770051197312,0.05704620111340499,-0.10210264575705935,0.06662034676404373,77.51656955040302,58.5862772605535,0.9960034455209046,0.006553211451603402,0.005335047134923102
"surf[0, 322]",0.016083009427823425,0.05241651718088561,-0.06574420916683069,0.08992855156536181,200.0,100.86611821563356,1.0062646228053707,0.0037250796706103243,0.0061146048786761475
"surf[0, 323]",-0.009010904463121541,0.08757822906209563,-0.1323734784456519,0.14315465705586228,91.69702228145087,66.71681621979832,1.0330816653256705,0.009177435948527794,0.00776479794030996
"surf[0, 324]",0.0385324373222346,0.05001041305614643,-0.047349822069942885,0.11455712912905239,86.23043333191413,107.58137379821618,1.0230054836226647,0.005410446492679267,0.002663907559614466
"surf[0, 325]",0.015965706665536684,0.057712779613116834,-0.08983887247950435,0.10101622888785386,90.87685528135113,46.50152107779226,1.0150577239417022,0.006184961387708406,0.0041065300611944884
"surf[0, 326]",0.01952109375696018,0.06642587114415964,-0.08334484416821653,0.1285781884690666,146.6977808917407,78.18964968490738,0.9927412398679427,0.005606699726235613,0.005452113617831184
"surf[0, 327]",0.006294305460700039,0.06371639876275453,-0.08613491668491975,0.11861401868630223,170.02674065661128,114.69389025490987,0.9994470856039799,0.00527570007258128,0.003954691515366441
"surf[0, 328]",0.013844623107455524,0.08675755540027462,-0.13181739237062037,0.1382722499337008,46.4365085807316,60.95057126063815,1.051311111596396,0.014773537273202,0.008256831733762784
"surf[0, 329]",0.0657178272581734,0.046161079739103945,0.0017414987508025989,0.14744331061883956,114.88545113842972,57.917568839276775,1.0086200897666635,0.0043666041862140265,0.002925585032807295
"surf[0, 330]",-0.002733028417453034,0.05881799677417834,-0.09455095259659967,0.08559995516128907,65.30613500889342,63.631460068098306,1.0112461059725262,0.007356085487603803,0.004575948896419371
"surf[0, 331]",-0.000356441254761739,0.05833720901067529,-0.09935929509660636,0.08589486047805836,131.08644515166495,90.5427651785056,1.0077257042280738,0.004933964211370547,0.004680373385556567
"surf[0, 332]",-0.0013942514552419065,0.05632180746380027,-0.0962956131976404,0.07373709928780342,200.0,90.89570913373076,1.0152587727021762,0.004002616565908328,0.005681216226078295
"surf[0, 333]",0.0027744445019536046,0.05598812145474904,-0.09294453345693379,0.08679839784726047,50.477061406972155,84.62863098744734,1.0397818897514142,0.006889707181063442,0.002994274055225817
"surf[0, 334]",-0.005081910635401783,0.04583171682817773,-0.07663158454777962,0.06878238821571452,97.37015500279593,52.13887080915652,1.0114639806850425,0.004437114509597038,0.004416891847779178
"surf[0, 335]",0.010094055666299465,0.05808692918582531,-0.07167882852334577,0.10829189343221009,128.11598834666074,110.86108610861083,1.0043283681950468,0.00509215950156776,0.0032969490421562867
"surf[0, 336]",-0.04175989467162846,0.04874038654564321,-0.11645507265225467,0.03241093055228617,109.87227062568566,86.16103439502233,1.0106116597463106,0.004657952186848421,0.0048947544514098985
"surf[0, 337]",-0.0066112420076634955,0.07439954473626509,-0.12553609991958012,0.09150770319026794,97.58556161511996,38.59842343031377,1.0609566190390645,0.007719852280823499,0.009226322194501424
"surf[0, 338]",-0.0002689660488988883,0.06427178359453012,-0.10724967241667037,0.09363385736780673,99.2551546171063,87.14111465565772,1.0178516247764477,0.006438157622610562,0.005362472565350083
"surf[0, 339]",0.004968182251304183,0.07311155914739888,-0.10739016604662244,0.10258375007946612,52.57930403367438,45.55431570428319,1.0786996819498302,0.009530828366402889,0.005136922601639852
"surf[0, 340]",0.07591835819630668,0.05129345448610001,-0.007248470341302435,0.14935154108154383,200.0,101.92712416952091,1.0005380989228108,0.003645267080263474,0.003602715217737093
"surf[0, 341]",-0.005000078814736058,0.06699080790839261,-0.11722461223027798,0.08992032693236839,115.19636122301915,80.23089266291178,1.013611603297843,0.0063505771489405245,0.00605964585528468
"surf[0, 342]",-0.05850450799067418,0.041426869512021375,-0.13001926095299962,0.005200676195091768,138.49669205184512,85.2929453965723,1.0174639136251513,0.0035828560281647745,0.0034479678588220154
"surf[0, 343]",0.0010157624404728346,0.07325738043604846,-0.10336715659244673,0.11801370699075214,117.04950693079931,27.599727981711123,1.0525583449338987,0.007959105449313783,0.005639841594934247
"surf[0, 344]",0.154518847092731,0.040149046970591726,0.09052137273080867,0.21637103531687046,119.80111794210326,83.06532106021956,1.0328469752352798,0.003654129165090456,0.002843188496367322
"surf[0, 345]",-0.05220786340172296,0.054544755502003744,-0.14003251480171536,0.04864921678381908,111.7381436863192,91.35428060057673,1.0189569152466582,0.005163467718983644,0.005182842993092454
"surf[0, 346]",-0.022121124950491188,0.06385896866226921,-0.12470591772272506,0.07586363096963067,87.09845233142643,66.71681621979832,1.0386800368233338,0.0067640064569559006,0.004673854999741698
"surf[0, 347]",0.00883236854762403,0.05858323299406401,-0.09308742819235084,0.09356393448955524,122.53492852895084,47.81134519410264,1.0413609716709389,0.005663467106569408,0.0061479222546855315
"surf[0, 348]",0.010115919162108678,0.06628457192890605,-0.0907672135143366,0.12104495039820858,91.14341925092012,49.704938809457815,1.1222427075794912,0.0070401983375586626,0.012394914158101174
"surf[0, 349]",-0.004433780595499275,0.07801078105661878,-0.12365602537417199,0.12622335712236826,84.87832541540106,76.2482153572389,0.9996032323089785,0.008357513395661131,0.0087766951543975
"surf[0, 350]",0.010171738845128404,0.05610112014373204,-0.0647093303791774,0.10580936167165965,157.23711085916716,105.28872253492955,0.9880931079151049,0.004505777943578043,0.005673778692260626
"surf[0, 351]",0.011410763950935416,0.05019415027367221,-0.06277028302904483,0.08932676348455082,109.40964005917888,86.02274032387731,1.0083850697130667,0.00471300256404918,0.004252009025686553
"surf[0, 352]",-0.008452050457059596,0.06878208264068449,-0.12932017686979322,0.09535927818675215,135.029784469821,54.515784305230746,1.018163278524288,0.005766276751193384,0.005836555466442214
"surf[0, 353]",0.0350576085775377,0.04589351717334609,-0.03260697963987961,0.10697703910838337,89.62993092808233,109.28393005828478,0.9917879235622895,0.0048236537526704995,0.0035421456175695285
"surf[0, 354]",0.0038370282763512936,0.085757538746875,-0.15651868680477077,0.1273238152191702,80.8943956440151,55.183084063950496,1.0292477558767772,0.009595975594042136,0.010376156989608672
"surf[0, 355]",-0.004562229507344952,0.07372328217934071,-0.11819535344421309,0.12500888467843704,96.40123502030139,68.60439068100362,0.9835687760880857,0.00775102742969966,0.007790821719324383
"surf[0, 356]",0.030695621877318988,0.03966629572421907,-0.025479080604016862,0.09478181600136094,126.79188172598566,92.09316198951058,0.9966781892711974,0.003451307392764021,0.0029194231929244884
"surf[0, 357]",-0.004010511345089131,0.05808382583369184,-0.10030044839734735,0.08740025465533137,107.69325427625587,80.79438850159245,1.0034322099767707,0.005708121691711383,0.003969382586258326
"surf[0, 358]",0.03189247965812797,0.0675651369912428,-0.08153483540829945,0.13673863568873884,108.95829007725574,89.25698623607222,1.0124328883065885,0.006415674472612804,0.005836468361735349
"surf[0, 359]",0.0167995482925012,0.06787489159578718,-0.09929436993590518,0.13868917362758118,106.2576924836571,89.6649932419386,1.04588953058806,0.006718290618112586,0.005510025927149459
"surf[0, 360]",-0.09267554843504616,0.06219316055160369,-0.1859241390974921,0.007309974322597698,135.67721005352954,84.52921448290023,0.9965768212695721,0.005504736302431581,0.00448951896826138
"surf[0, 361]",0.014906282842015825,0.055144192796729975,-0.06111610631208209,0.09809407579286547,140.81109984808919,61.71211996374721,1.031748113843487,0.00476353755780972,0.0045288217198559706
"surf[0, 362]",-0.009096008649578618,0.0753456612246483,-0.1313478390938097,0.08806261677644542,73.69836089096157,92.09316198951053,1.0062090256619618,0.008656158295916646,0.005965540108228535
"surf[0, 363]",0.04726280664089326,0.0367557632548261,-0.007162347493359356,0.1079799163745993,152.63055912165913,114.69389025490987,0.9982993350191443,0.003018760631273673,0.0022705548053696296
"surf[0, 364]",-0.012345960070919235,0.06725783574120565,-0.11216356862999542,0.09619263076022116,172.58388748173616,47.52683272579994,1.0016714263609583,0.0052730093223468605,0.005720767737709888
"surf[0, 365]",0.11373675886371579,0.045422235406638055,0.04420629784658163,0.18210853176142971,173.25968888820248,90.89570913373069,1.0005362375891083,0.003404817555541825,0.003090261137203921
"surf[0, 366]",0.01385073714411459,0.04347467603542055,-0.04782513370666366,0.08936020933733657,200.0,105.86458452068847,1.0174164971756112,0.003089610691359917,0.003759012788599542
"surf[0, 367]",0.005844004724084234,0.05701446681776749,-0.0932414890689669,0.11528210664712348,82.86667195804591,66.90204598949843,1.0005067568633852,0.006337085747341371,0.005165016692291069
"surf[0, 368]",-0.0035263731266422316,0.05323797677507628,-0.08944316646413457,0.07388908934072579,106.44158101507183,106.93086592178781,0.9893691654353183,0.005154373372561871,0.004338657685885251
"surf[0, 369]",0.007636753988622699,0.05733436747214194,-0.08241344070376755,0.09390207591702901,101.8899115842748,78.47868796446572,1.0224234657539217,0.0057365164446598615,0.004337823902858545
"surf[0, 370]",0.003292447015960208,0.06977480183476639,-0.10993425098721209,0.10746385883675173,96.59088893250492,46.82935212235768,1.0719070303821088,0.008184420017514862,0.006042641250285727
"surf[0, 371]",-0.005458953633759748,0.05608738884783813,-0.09201610889616876,0.08726297521291787,55.70861453932729,23.83272736359433,1.0347544204098436,0.007661256583427218,0.005915552789543962
"surf[0, 372]",0.04043621353036974,0.050443779142433504,-0.03324509619719518,0.13047162003409266,172.80136568941293,60.48370816005169,1.0123671358545823,0.0038693104321818206,0.004754118587371074
"surf[0, 373]",0.04274646182024767,0.045074878197978244,-0.02625611709570756,0.10549264052020074,139.976685264631,77.90427999156651,0.9949921489506333,0.003901075867069988,0.003689582925523808
"surf[0, 374]",-0.02370126059378513,0.04676691567531944,-0.08706920897666659,0.05215952429051658,116.00964592443344,59.726156751652496,0.9987925711273923,0.004402058816080234,0.00342756868351903
"surf[0, 375]",0.039156392378591656,0.04702222613046066,-0.027304174602149393,0.11648304342711086,119.53132750446,79.58440445586974,1.0077071818530285,0.004302493475766587,0.0042270630940844
"surf[0, 376]",-0.0060657333959503535,0.06464476355969315,-0.10401303789821781,0.10278098463710433,81.61711883299343,38.29154632776561,1.0069515031837506,0.007050281330987849,0.005778534256990725
"surf[0, 377]",0.0032679862545467874,0.048924006659133615,-0.06879304429298473,0.0798725523201133,160.25650222341466,83.91624019487342,1.0132785468945684,0.003738253123990746,0.002954179292166717
"surf[0, 378]",0.0016621288496259372,0.07440354912413458,-0.14052054424030175,0.10491574227184283,113.77858839925295,44.333099270437835,1.1302193060167427,0.007405876253276488,0.007957600594979396
"surf[0, 379]",-0.02212854855944598,0.05892813555945903,-0.11489338065009587,0.0742076843911074,119.21280676618782,103.61339681316562,1.0082946826913775,0.00538250577303774,0.004815241112354571
"surf[0, 380]",0.04233778219131822,0.04271980045116758,-0.03071435371895162,0.10749938441879746,200.0,130.63879705662794,0.9881633820159967,0.003035964019585886,0.00359064110679876
"surf[0, 381]",-0.006175360504579873,0.05571462370115349,-0.08968515672520913,0.0778810772645457,83.21244057393997,86.51369702645749,0.987777986441732,0.00613492817171943,0.003516043274247479
"surf[0, 382]",-0.0018496211393938674,0.07212381310710471,-0.11762137142442744,0.09334724404522449,93.9284761596285,75.21757567191,1.0147194332652336,0.00733129828532237,0.007547103613181059
"surf[0, 383]",0.005343062518133827,0.06183110819116668,-0.08955968934996665,0.10350128303844508,145.31649518892877,81.85160093735075,1.031285645538578,0.005127117822455795,0.007010894713227317
"surf[0, 384]",0.006647050801815021,0.06607572324970169,-0.10732732025396163,0.12992764512968064,121.82669159270783,88.62084552613422,1.0248217037133076,0.005763749092436526,0.005937516563578018
"surf[0, 385]",0.01617673364491373,0.05926752749100412,-0.08708237690448231,0.10675930205215145,93.49283759097199,139.4301714026259,0.9944025170588126,0.006335111276292114,0.00391324063703814
"surf[0, 386]",-0.03887772314779261,0.048790731372165455,-0.12499355024183392,0.031176261132321727,200.0,134.42908457603116,1.003957368710384,0.0034674062933532763,0.0035412815260958954
"surf[0, 387]",0.008821596096232082,0.06523245136859634,-0.10841816855486698,0.11200225995223488,113.52039138788021,33.95455935526813,1.1800250255851714,0.005861295781734675,0.015712795123491094
"surf[0, 388]",0.010895549323181182,0.06152792298193117,-0.08698967275044218,0.08799509287757412,80.81986112268042,91.22523449171011,0.9994941884579243,0.006834214270248093,0.0051060346180215365
"surf[0, 389]",0.0018951203890197137,0.07040395761663164,-0.1086874951730607,0.1061828967977686,168.046904985552,34.31323275428801,1.1227628942710488,0.005436633710639805,0.012598580114932287
"surf[0, 390]",0.049745591724929934,0.05299183072997716,-0.020307641628232502,0.13454258746155795,176.86633557187824,103.65802617260528,1.0198275194759463,0.003917739618600368,0.005174206567514078
"surf[0, 391]",0.05286513933593492,0.060180335620792134,-0.04538628817788036,0.1406476698562772,86.92545166751161,80.41201790264901,1.0170455168722476,0.006539989725435941,0.00464957092983065
"surf[0, 392]",-0.012620905590060133,0.06142836103754449,-0.10621478109445862,0.08828431452249311,122.49817583994343,78.18964968490738,0.9944364958077022,0.005667206758545724,0.005190013029208199
"surf[0, 393]",0.04908727063134233,0.0415573868292779,-0.014522560204739103,0.11488019022523134,182.35778591548203,90.73987901349463,0.9957516340733249,0.0030579227695729195,0.003341180029797645
"surf[0, 394]",-0.004734360862366044,0.05854702554825959,-0.08105065287386844,0.09361347405182646,102.44618842142062,65.46429698180673,0.9977882516806259,0.005752789736482178,0.006681809595560506
"surf[0, 395]",-0.0074452171101522325,0.08922387862114242,-0.14669685181833153,0.13870706172235372,120.82521192882086,32.65358802271553,1.0565095229140278,0.008236926510897394,0.010342220475219339
"surf[0, 396]",-0.011082211789476971,0.0851195128594776,-0.12217151567515873,0.12599195506677524,111.38226845981804,54.82166446499342,1.0482145568143717,0.007733211325838775,0.011096253601831156
"surf[0, 397]",-0.06253470201008636,0.06223756633848906,-0.1584506944515551,0.04437167829404745,109.37437561096876,57.60536120014995,1.0705439491062276,0.005865482898263493,0.005526022648345687
"surf[0, 398]",0.00020654272482097534,0.05923360237280876,-0.10388186716271539,0.08595565473627081,140.77821827426428,141.4083429008802,1.000401007837577,0.004994909072200185,0.0037851122478129943
"surf[0, 399]",-0.04765613370308763,0.051048607515932834,-0.13843814371329077,0.0332759004560229,153.42713033979317,17.060741093873798,1.0433579383111988,0.004212568292078735,0.005963883556611565
"surf[0, 400]",-0.009667935358670473,0.06120266582099463,-0.10711806372148137,0.07944375462103664,128.14726147049325,85.8863517120241,1.0092064439340211,0.005484335890073889,0.004501648326879453
"surf[0, 401]",-0.00383658462853207,0.06433097973214798,-0.10331469803643825,0.09867344417860067,75.30729668050307,82.63362800448103,1.0150756482842114,0.0076807964384808984,0.005301816410470092
"surf[0, 402]",-0.00370557242301758,0.06407107905370052,-0.10195226606607635,0.09952622452296991,109.40285080196126,81.69356621711248,1.0241329842138642,0.0062461013566308165,0.004878026585556214
"surf[0, 403]",-0.01587259946291164,0.05072807367500217,-0.0932915567339353,0.06768189537155292,91.19481885316688,82.81870313189245,1.0499116135367825,0.005304189059110611,0.007014202698507692
"surf[0, 404]",0.005855089469067043,0.0624031480086241,-0.0859944340813137,0.113105715251775,94.69322229813878,20.563070751898977,1.07472126687497,0.006608217905136756,0.007688210263785561
"surf[0, 405]",-0.041729450737959556,0.06078370034034232,-0.13834690477217443,0.048360005631695964,123.24975211968554,92.98745867925005,0.9867622205693699,0.005348777652951113,0.004905705881380471
"surf[0, 406]",0.050756163869240284,0.050257195962344875,-0.02431803454600101,0.13232574712404266,20.46947323214443,81.60205146036162,1.07732357676316,0.010384757252048559,0.0033913713370658204
"surf[0, 407]",0.016616135940805632,0.06973800733476641,-0.089815961950712,0.1237308989168472,85.05850917878603,46.27721362461123,1.0039508901901883,0.0075713909646155896,0.006352932306422268
"surf[0, 408]",-0.038749962171431604,0.06204570468271599,-0.14001430687044508,0.05153520221399384,122.052062466328,111.5686215144267,0.9854331107577353,0.005757321208778981,0.003604553229212307
"surf[0, 409]",0.016820321109574436,0.05419148544503063,-0.06936523633212367,0.09777614101014867,83.35557804844152,80.03666126694525,1.0183164385373042,0.005713799956119747,0.003660680510752016
"surf[0, 410]",0.08342508590113558,0.04464675798613259,0.00746923729418778,0.13946741158137524,200.0,93.6747592295345,1.0134595877403705,0.0031729069285330127,0.005097147126281715
"surf[0, 411]",-0.04663006195976133,0.05798575979335962,-0.13499821984848417,0.03940118804842665,176.76403703459508,70.26752455130378,1.0089650045005836,0.004401664483630891,0.005815826416538318
"surf[0, 412]",-0.0021331642414373904,0.041405350125006235,-0.07410399475032092,0.05984256846402724,109.6920484163902,110.86108610861083,0.9903563603824301,0.003953713089999642,0.002136126945081397
"surf[0, 413]",0.013564901661401911,0.04098756598827409,-0.04868081611078208,0.08299176171340823,149.17820271576116,113.19544163025881,1.0017149467371784,0.003392114664623361,0.003386348412458364
"surf[0, 414]",-0.0036109894909538563,0.04488829358370312,-0.07565225188879844,0.06043160805520273,200.0,75.03273240004026,1.028449232371037,0.0031900721160088184,0.003748077990581387
"surf[0, 415]",0.07699663237374187,0.04737092711777389,-0.0029120449979076705,0.14803684774751052,189.182833196727,69.46794510246283,1.0282096503946867,0.003582923269805589,0.004878418635161097
"surf[0, 416]",-0.00026341969980943206,0.05757728738730539,-0.09371477927667494,0.1150833367003902,141.6078810499074,105.67296996662951,1.020549787704536,0.00465531053597109,0.0062459248411647385
"surf[0, 417]",-0.04086306710172594,0.046830483801023254,-0.11380191519043334,0.03523710776440349,95.71550849028274,59.64800509675879,1.0049711292973424,0.0047099540985406025,0.003929245834640309
"surf[0, 418]",-0.034281443182584116,0.05742597714672627,-0.12437342609867494,0.049917150936978724,98.4950179385635,90.5427651785056,1.00436500645774,0.005861362062567855,0.0040042336689415205
"surf[0, 419]",0.05541513653531367,0.03880478247046786,-0.007448242352539047,0.11301442293852247,191.97127502765625,27.020327218641548,1.047188890067711,0.00317350523317069,0.0037353965144589127
"surf[0, 420]",0.04243686820010581,0.046483181297707475,-0.036262387655180514,0.11955709130802152,200.0,90.31897306233589,0.9923620715756539,0.0033034158503863153,0.0038228720697024805
"surf[0, 421]",-0.02880126279395735,0.06470717299737715,-0.13209426804553068,0.06695398627288118,121.60962355854491,91.65597552551068,0.9863258066393009,0.005802376408868114,0.005640515326484635
"surf[0, 422]",-0.009212422085308864,0.06894691265211104,-0.1249391296118215,0.09054829534082125,32.60940146839296,30.89351682702066,1.0541355506782666,0.01182303386566379,0.007100660553001993
"surf[0, 423]",-0.007307647432128139,0.06596346623710232,-0.11617564177202276,0.10223714262185427,77.40682309241588,64.11985279404215,0.9819532658548563,0.007665740934736789,0.007146040910090501
"surf[0, 424]",0.012849844148808189,0.047634543521595754,-0.06415477471413908,0.0972055314113378,67.80876263825347,40.79864824400052,1.0644951054754197,0.005773051262118161,0.005844471907345313
"surf[0, 425]",-0.061882778337294636,0.04655406350438635,-0.1321536182352808,0.008358989780890658,135.12114810427576,40.790947732913104,1.0471280113799697,0.0036731449814324194,0.0033470611584416393
"surf[0, 426]",-0.019416352704213474,0.07548830053760518,-0.14157237880634785,0.08484752067100043,110.63700083644903,74.79902132121624,1.0395197177114213,0.0074607970321158585,0.005005209293778349
"surf[0, 427]",0.0018096990169838676,0.07479991817865471,-0.11761413264567738,0.11681574361649433,165.28383948982417,75.71886942837872,1.0699803027500743,0.0061094297510058265,0.005713774686716046
"surf[0, 428]",-0.02944302253423619,0.07356556336237609,-0.15184911859650602,0.08567811540858636,96.91775229877932,91.35428060057677,1.0230561034139474,0.0075601830329194274,0.0058419022115211265
"surf[0, 429]",-0.07575205798942848,0.04134024599132375,-0.13324820879181126,-0.008076845168219386,141.91813105348155,86.05030274802048,1.0054033663319126,0.003496031540517361,0.002723430873349993
"surf[0, 430]",-0.022889489915798512,0.06023102146700776,-0.12160470052650357,0.07056206409884819,81.41185681649596,75.3132089353962,1.0131967841960998,0.006639026012728462,0.005705739762785814
"surf[0, 431]",-0.0072261397573774675,0.06853276851954193,-0.11721915209204185,0.0870988063530248,79.321662053346,46.487857740997995,1.0199653079508728,0.007929978832637878,0.005644540620972292
"surf[0, 432]",0.008442429645399733,0.06269729939183948,-0.09241087939941672,0.10817391425705691,110.65422056701958,109.87213797204878,1.0022321069081725,0.006001649829105246,0.004296803222358618
"surf[0, 433]",-0.004688235072445689,0.06182086354466785,-0.10085347271818924,0.1053409522178818,79.46057496316831,75.78287044063335,1.0443819702942299,0.007861046299573864,0.0061329187749051195
"surf[0, 434]",0.00940033340069248,0.06084454498924094,-0.08405024815863925,0.08887053660406533,120.32654197838177,77.34427048634245,1.0243394025387669,0.005351798959082078,0.0050711090284602965
"surf[0, 435]",0.012266118412809534,0.07280584778706198,-0.10396292153212834,0.1379189640784521,75.13493274234784,39.93509892180469,1.1001333331594043,0.008767246077396235,0.008639849771246027
"surf[1, 0]",0.05481118760820213,0.04652455421731067,-0.019790639348761845,0.12504443409998117,139.61073312475116,107.94624598305579,1.0129722918479211,0.004034996923826842,0.0027010052617310303
"surf[1, 1]",-0.027945926870755176,0.07269723871485317,-0.12459806381693665,0.0903424669472341,167.79600940657184,89.25790142093786,1.005936089301181,0.005543160092159385,0.0063428098895507755
"surf[1, 2]",-0.06346892863095381,0.059515543733341544,-0.15176109399174267,0.024742853317957076,85.82900616457884,77.34427048634242,1.011902435314348,0.006348026348636735,0.004315142578135382
"surf[1, 3]",-0.03761895668447494,0.060829044493625174,-0.12676034639977202,0.0624970414585269,84.30537382720436,63.97881609293586,1.0058143830874784,0.00688857547132049,0.004312521614528256
"surf[1, 4]",0.01279397551491337,0.08069847337115937,-0.09278043012883655,0.15838084724679138,139.54311670080594,24.575961339755512,1.1237717982132687,0.0071710065310737325,0.016652765132241502
"surf[1, 5]",0.0034377396574428215,0.06328356837874015,-0.09221393830567319,0.09882664963076633,200.0,32.08574187210397,1.0824383118634844,0.004520044262696827,0.011705411652792255
"surf[1, 6]",-0.05399678752501688,0.0738410168651848,-0.17016239807308553,0.04898775691194208,124.50954731738531,66.34744504912013,1.0021595989549523,0.006840279783073669,0.00867676741733892
"surf[1, 7]",-0.07191864639078328,0.06063639419291093,-0.16353628693146474,0.028426332724271898,100.22496528378929,91.60058664147752,0.9984772116805618,0.005885392110602216,0.004153519913119173
"surf[1, 8]",0.006870795012770752,0.07430095883417787,-0.10157718101270395,0.14148678728719544,96.31771227582735,88.62084552613419,1.0000181817764586,0.008101673816298761,0.006417658661769765
"surf[1, 9]",0.020260493813579354,0.04573721293270355,-0.0517063668606357,0.08847898575446753,161.3830265358642,61.75471976643106,1.0229324219744227,0.003791676781247628,0.004008210789278068
"surf[1, 10]",0.002880028914139546,0.057361251215373006,-0.09083079788909182,0.09980505904141676,74.36728874496433,59.790851760197896,1.0357792862039998,0.006608543029650641,0.005982062016721719
"surf[1, 11]",-0.0003299331126318543,0.07024356560011964,-0.10736426688037876,0.10880545016217143,106.7542796356495,64.17121536654457,1.0009557877469357,0.006896057383566648,0.007379875462303423
"surf[1, 12]",-0.002751977668749448,0.07525100480785755,-0.11093236202456969,0.13080093531349085,60.25830395156847,86.61288818427681,1.019301033892285,0.009622120602470498,0.005445455035693307
"surf[1, 13]",0.024856868908020812,0.05386927969352246,-0.053840704251553274,0.10263586175196467,200.0,84.32706775359878,1.0039652732948054,0.0038283230067399083,0.00551411234345308
"surf[1, 14]",0.013750078878937868,0.06425923342495456,-0.08252635491276349,0.10795488321852575,108.30745600893837,67.26743127616967,1.0399946485491336,0.00619611841525909,0.0064547213293668125
"surf[1, 15]",0.005035381401308163,0.05989298795751708,-0.0922896880612037,0.09557048000058918,164.13121378057812,48.72178494763546,1.0091075721244758,0.004395522133041405,0.006175617010873995
"surf[1, 16]",-0.03696693414136848,0.07175499796560098,-0.15554826771561966,0.08060538424797897,104.39173659480483,90.80079739388343,1.0159072180618742,0.007122545815144254,0.005237224861661702
